date,interval,interval_start,line_key,channel,contacts,on_phone_required,rostered_required,service_level,occupancy,binding_constraint
2026-08-22,7,03:30,quality.voice,voice,0.55,1.0,1.38,0.8671,0.1381,none
2026-08-22,8,04:00,quality.voice,voice,0.55,1.0,1.38,0.8668,0.1384,none
2026-08-22,9,04:30,quality.voice,voice,0.56,1.0,1.38,0.8643,0.141,none
2026-08-22,10,05:00,quality.voice,voice,0.64,1.0,1.38,0.8463,0.1595,none
2026-08-22,11,05:30,quality.voice,voice,0.98,2.0,2.77,0.9753,0.1223,service_level
2026-08-22,12,06:00,quality.voice,voice,1.94,2.0,2.77,0.9115,0.2425,service_level
2026-08-22,13,06:30,quality.voice,voice,3.52,3.0,4.15,0.9395,0.2938,service_level
2026-08-22,14,07:00,quality.voice,voice,4.89,3.0,4.15,0.8634,0.4079,service_level
2026-08-22,15,07:30,quality.voice,voice,5.39,3.0,4.15,0.8275,0.4495,service_level
2026-08-22,16,08:00,quality.voice,voice,5.75,4.0,5.54,0.9415,0.3596,service_level
2026-08-22,17,08:30,quality.voice,voice,6.96,4.0,5.54,0.8948,0.4349,service_level
2026-08-22,18,09:00,quality.voice,voice,8.8,5.0,6.92,0.9257,0.4402,service_level
2026-08-22,19,09:30,quality.voice,voice,10.29,5.0,6.92,0.8709,0.5148,service_level
2026-08-22,20,10:00,quality.voice,voice,10.64,5.0,6.92,0.8554,0.5321,service_level
2026-08-22,21,10:30,quality.voice,voice,9.7,5.0,6.92,0.895,0.4852,service_level
2026-08-22,22,11:00,quality.voice,voice,7.93,4.0,5.54,0.8447,0.4958,service_level
2026-08-22,23,11:30,quality.voice,voice,5.85,4.0,5.54,0.9382,0.366,service_level
2026-08-22,24,12:00,quality.voice,voice,3.72,3.0,4.15,0.9305,0.3104,service_level
2026-08-22,25,12:30,quality.voice,voice,2.55,2.0,2.77,0.8553,0.3183,service_level
2026-08-22,26,13:00,quality.voice,voice,3.8,3.0,4.15,0.9266,0.3171,service_level
2026-08-22,27,13:30,quality.voice,voice,6.46,4.0,5.54,0.9158,0.4042,service_level
2026-08-22,28,14:00,quality.voice,voice,8.35,4.0,5.54,0.8195,0.5222,service_level
2026-08-22,29,14:30,quality.voice,voice,8.97,5.0,6.92,0.9205,0.4486,service_level
2026-08-22,30,15:00,quality.voice,voice,8.63,4.0,5.54,0.8013,0.54,service_level
2026-08-22,31,15:30,quality.voice,voice,7.67,4.0,5.54,0.859,0.4798,service_level
2026-08-22,32,16:00,quality.voice,voice,6.45,4.0,5.54,0.9165,0.4031,service_level
2026-08-22,33,16:30,quality.voice,voice,5.31,3.0,4.15,0.8338,0.4426,service_level
2026-08-22,34,17:00,quality.voice,voice,4.47,3.0,4.15,0.8904,0.3727,service_level
2026-08-22,35,17:30,quality.voice,voice,3.95,3.0,4.15,0.9191,0.3297,service_level
2026-08-22,36,18:00,quality.voice,voice,3.65,3.0,4.15,0.9341,0.3039,service_level
2026-08-22,37,18:30,quality.voice,voice,3.39,3.0,4.15,0.9453,0.2825,service_level
2026-08-22,38,19:00,quality.voice,voice,3.07,3.0,4.15,0.9575,0.256,service_level
2026-08-22,39,19:30,quality.voice,voice,2.66,2.0,2.77,0.8436,0.3326,service_level
2026-08-22,40,20:00,quality.voice,voice,2.19,2.0,2.77,0.8897,0.2738,service_level
2026-08-22,41,20:30,quality.voice,voice,1.72,2.0,2.77,0.9286,0.2157,service_level
2026-08-22,42,21:00,quality.voice,voice,1.32,2.0,2.77,0.9563,0.1656,service_level
2026-08-22,43,21:30,quality.voice,voice,1.02,2.0,2.77,0.9734,0.1273,service_level
2026-08-22,44,22:00,quality.voice,voice,0.81,1.0,1.38,0.8044,0.2027,none
2026-08-22,45,22:30,quality.voice,voice,0.68,1.0,1.38,0.8353,0.1709,none
2026-08-22,46,23:00,quality.voice,voice,0.61,1.0,1.38,0.8523,0.1534,none
2026-08-22,47,23:30,quality.voice,voice,0.58,1.0,1.38,0.8608,0.1446,none
2026-08-23,0,00:00,quality.voice,voice,0.44,1.0,1.38,0.8939,0.1104,none
2026-08-23,1,00:30,quality.voice,voice,0.44,1.0,1.38,0.8939,0.1104,none
2026-08-23,2,01:00,quality.voice,voice,0.44,1.0,1.38,0.8939,0.1104,none
2026-08-23,3,01:30,quality.voice,voice,0.44,1.0,1.38,0.8939,0.1104,none
2026-08-23,4,02:00,quality.voice,voice,0.44,1.0,1.38,0.8939,0.1104,none
2026-08-23,5,02:30,quality.voice,voice,0.44,1.0,1.38,0.8939,0.1104,none
2026-08-23,6,03:00,quality.voice,voice,0.44,1.0,1.38,0.8939,0.1104,none
2026-08-23,7,03:30,quality.voice,voice,0.44,1.0,1.38,0.8939,0.1104,none
2026-08-23,8,04:00,quality.voice,voice,0.44,1.0,1.38,0.8937,0.1106,none
2026-08-23,9,04:30,quality.voice,voice,0.45,1.0,1.38,0.8916,0.1127,none
2026-08-23,10,05:00,quality.voice,voice,0.51,1.0,1.38,0.8773,0.1275,none
2026-08-23,11,05:30,quality.voice,voice,0.78,1.0,1.38,0.8113,0.1955,none
2026-08-23,12,06:00,quality.voice,voice,1.55,2.0,2.77,0.9414,0.1939,service_level
2026-08-23,13,06:30,quality.voice,voice,2.82,2.0,2.77,0.8267,0.3523,service_level
2026-08-23,14,07:00,quality.voice,voice,3.91,3.0,4.15,0.9213,0.3261,service_level
2026-08-23,15,07:30,quality.voice,voice,4.31,3.0,4.15,0.8998,0.3593,service_level
2026-08-23,16,08:00,quality.voice,voice,4.6,3.0,4.15,0.8825,0.3833,service_level
2026-08-23,17,08:30,quality.voice,voice,5.56,3.0,4.15,0.8144,0.4636,service_level
2026-08-23,18,09:00,quality.voice,voice,7.03,4.0,5.54,0.8911,0.4399,service_level
2026-08-23,19,09:30,quality.voice,voice,8.23,4.0,5.54,0.8271,0.5145,service_level
2026-08-23,20,10:00,quality.voice,voice,8.5,4.0,5.54,0.8099,0.5318,service_level
2026-08-23,21,10:30,quality.voice,voice,7.75,4.0,5.54,0.8545,0.4849,service_level
2026-08-23,22,11:00,quality.voice,voice,6.34,4.0,5.54,0.9207,0.3964,service_level
2026-08-23,23,11:30,quality.voice,voice,4.68,3.0,4.15,0.8774,0.3901,service_level
2026-08-23,24,12:00,quality.voice,voice,2.98,2.0,2.77,0.809,0.3722,service_level
2026-08-23,25,12:30,quality.voice,voice,2.03,2.0,2.77,0.9034,0.2545,service_level
2026-08-23,26,13:00,quality.voice,voice,3.04,2.0,2.77,0.8017,0.3803,service_level
2026-08-23,27,13:30,quality.voice,voice,5.17,3.0,4.15,0.8442,0.4308,service_level
2026-08-23,28,14:00,quality.voice,voice,6.68,4.0,5.54,0.9071,0.4174,service_level
2026-08-23,29,14:30,quality.voice,voice,7.17,4.0,5.54,0.8847,0.4483,service_level
2026-08-23,30,15:00,quality.voice,voice,6.9,4.0,5.54,0.8971,0.4317,service_level
2026-08-23,31,15:30,quality.voice,voice,6.13,4.0,5.54,0.9284,0.3836,service_level
2026-08-23,32,16:00,quality.voice,voice,5.15,3.0,4.15,0.8451,0.4297,service_level
2026-08-23,33,16:30,quality.voice,voice,4.24,3.0,4.15,0.9035,0.3538,service_level
2026-08-23,34,17:00,quality.voice,voice,3.57,3.0,4.15,0.9373,0.2979,service_level
2026-08-23,35,17:30,quality.voice,voice,3.16,3.0,4.15,0.9542,0.2635,service_level
2026-08-23,36,18:00,quality.voice,voice,2.91,2.0,2.77,0.816,0.3645,service_level
2026-08-23,37,18:30,quality.voice,voice,2.71,2.0,2.77,0.8384,0.3387,service_level
2026-08-23,38,19:00,quality.voice,voice,2.45,2.0,2.77,0.8644,0.307,service_level
2026-08-23,39,19:30,quality.voice,voice,2.13,2.0,2.77,0.8954,0.2659,service_level
2026-08-23,40,20:00,quality.voice,voice,1.75,2.0,2.77,0.9267,0.2189,service_level
2026-08-23,41,20:30,quality.voice,voice,1.38,2.0,2.77,0.9529,0.1724,service_level
2026-08-23,42,21:00,quality.voice,voice,1.06,2.0,2.77,0.9714,0.1324,service_level
2026-08-23,43,21:30,quality.voice,voice,0.81,1.0,1.38,0.8035,0.2036,none
2026-08-23,44,22:00,quality.voice,voice,0.65,1.0,1.38,0.8439,0.162,none
2026-08-23,45,22:30,quality.voice,voice,0.55,1.0,1.38,0.8685,0.1366,none
2026-08-23,46,23:00,quality.voice,voice,0.49,1.0,1.38,0.8821,0.1226,none
2026-08-23,47,23:30,quality.voice,voice,0.46,1.0,1.38,0.8888,0.1156,none
2026-08-24,0,00:00,quality.voice,voice,0.78,1.0,1.38,0.8117,0.1951,none
2026-08-24,1,00:30,quality.voice,voice,0.78,1.0,1.38,0.8117,0.1951,none
2026-08-24,2,01:00,quality.voice,voice,0.78,1.0,1.38,0.8117,0.1951,none
2026-08-24,3,01:30,quality.voice,voice,0.78,1.0,1.38,0.8117,0.1951,none
2026-08-24,4,02:00,quality.voice,voice,0.78,1.0,1.38,0.8117,0.1951,none
2026-08-24,5,02:30,quality.voice,voice,0.78,1.0,1.38,0.8117,0.1951,none
2026-08-24,6,03:00,quality.voice,voice,0.78,1.0,1.38,0.8117,0.1951,none
2026-08-24,7,03:30,quality.voice,voice,0.78,1.0,1.38,0.8117,0.1952,none
2026-08-24,8,04:00,quality.voice,voice,0.78,1.0,1.38,0.8113,0.1956,none
2026-08-24,9,04:30,quality.voice,voice,0.8,1.0,1.38,0.8077,0.1993,none
2026-08-24,10,05:00,quality.voice,voice,0.9,2.0,2.77,0.9789,0.1127,service_level
2026-08-24,11,05:30,quality.voice,voice,1.38,2.0,2.77,0.9527,0.1728,service_level
2026-08-24,12,06:00,quality.voice,voice,2.74,2.0,2.77,0.8349,0.3428,service_level
2026-08-24,13,06:30,quality.voice,voice,4.98,3.0,4.15,0.8574,0.4152,service_level
2026-08-24,14,07:00,quality.voice,voice,6.91,4.0,5.54,0.8967,0.4323,service_level
2026-08-24,15,07:30,quality.voice,voice,7.62,4.0,5.54,0.8619,0.4764,service_level
2026-08-24,16,08:00,quality.voice,voice,8.13,4.0,5.54,0.8332,0.5082,service_level
2026-08-24,17,08:30,quality.voice,voice,9.83,5.0,6.92,0.8899,0.4918,service_level
2026-08-24,18,09:00,quality.voice,voice,12.44,6.0,8.31,0.8996,0.5185,service_level
2026-08-24,19,09:30,quality.voice,voice,14.54,6.0,8.31,0.8162,0.6063,service_level
2026-08-24,20,10:00,quality.voice,voice,15.03,7.0,9.69,0.9098,0.5372,service_level
2026-08-24,21,10:30,quality.voice,voice,13.71,6.0,8.31,0.8532,0.5715,service_level
2026-08-24,22,11:00,quality.voice,voice,11.21,5.0,6.92,0.8275,0.5606,service_level
2026-08-24,23,11:30,quality.voice,voice,8.27,4.0,5.54,0.8244,0.5172,service_level
2026-08-24,24,12:00,quality.voice,voice,5.26,3.0,4.15,0.8372,0.4387,service_level
2026-08-24,25,12:30,quality.voice,voice,3.6,3.0,4.15,0.9363,0.2999,service_level
2026-08-24,26,13:00,quality.voice,voice,5.38,3.0,4.15,0.8287,0.4482,service_level
2026-08-24,27,13:30,quality.voice,voice,9.13,5.0,6.92,0.9151,0.4569,service_level
2026-08-24,28,14:00,quality.voice,voice,11.8,6.0,8.31,0.9187,0.492,service_level
2026-08-24,29,14:30,quality.voice,voice,12.67,6.0,8.31,0.8918,0.5284,service_level
2026-08-24,30,15:00,quality.voice,voice,12.2,6.0,8.31,0.9069,0.5088,service_level
2026-08-24,31,15:30,quality.voice,voice,10.84,5.0,6.92,0.8456,0.5425,service_level
2026-08-24,32,16:00,quality.voice,voice,9.11,5.0,6.92,0.9159,0.4558,service_level
2026-08-24,33,16:30,quality.voice,voice,7.5,4.0,5.54,0.8681,0.4691,service_level
2026-08-24,34,17:00,quality.voice,voice,6.32,4.0,5.54,0.9216,0.395,service_level
2026-08-24,35,17:30,quality.voice,voice,5.59,3.0,4.15,0.8123,0.4659,service_level
2026-08-24,36,18:00,quality.voice,voice,5.15,3.0,4.15,0.8452,0.4295,service_level
2026-08-24,37,18:30,quality.voice,voice,4.79,3.0,4.15,0.8703,0.3992,service_level
2026-08-24,38,19:00,quality.voice,voice,4.34,3.0,4.15,0.8981,0.3618,service_level
2026-08-24,39,19:30,quality.voice,voice,3.76,3.0,4.15,0.9288,0.3134,service_level
2026-08-24,40,20:00,quality.voice,voice,3.09,3.0,4.15,0.9567,0.2579,service_level
2026-08-24,41,20:30,quality.voice,voice,2.44,2.0,2.77,0.8661,0.3048,service_level
2026-08-24,42,21:00,quality.voice,voice,1.87,2.0,2.77,0.9171,0.234,service_level
2026-08-24,43,21:30,quality.voice,voice,1.44,2.0,2.77,0.949,0.18,service_level
2026-08-24,44,22:00,quality.voice,voice,1.15,2.0,2.77,0.9668,0.1432,service_level
2026-08-24,45,22:30,quality.voice,voice,0.97,2.0,2.77,0.9759,0.1208,service_level
2026-08-24,46,23:00,quality.voice,voice,0.87,2.0,2.77,0.9804,0.1084,service_level
2026-08-24,47,23:30,quality.voice,voice,0.82,1.0,1.38,0.8027,0.2044,none
2026-08-25,0,00:00,quality.voice,voice,0.72,1.0,1.38,0.8254,0.181,none
2026-08-25,1,00:30,quality.voice,voice,0.72,1.0,1.38,0.8254,0.181,none
2026-08-25,2,01:00,quality.voice,voice,0.72,1.0,1.38,0.8254,0.181,none
2026-08-25,3,01:30,quality.voice,voice,0.72,1.0,1.38,0.8254,0.181,none
2026-08-25,4,02:00,quality.voice,voice,0.72,1.0,1.38,0.8254,0.181,none
2026-08-25,5,02:30,quality.voice,voice,0.72,1.0,1.38,0.8254,0.181,none
2026-08-25,6,03:00,quality.voice,voice,0.72,1.0,1.38,0.8254,0.181,none
2026-08-25,7,03:30,quality.voice,voice,0.72,1.0,1.38,0.8254,0.1811,none
2026-08-25,8,04:00,quality.voice,voice,0.73,1.0,1.38,0.825,0.1814,none
2026-08-25,9,04:30,quality.voice,voice,0.74,1.0,1.38,0.8217,0.1849,none
2026-08-25,10,05:00,quality.voice,voice,0.84,2.0,2.77,0.9817,0.1046,service_level
2026-08-25,11,05:30,quality.voice,voice,1.28,2.0,2.77,0.9589,0.1604,service_level
2026-08-25,12,06:00,quality.voice,voice,2.54,2.0,2.77,0.8556,0.318,service_level
2026-08-25,13,06:30,quality.voice,voice,4.62,3.0,4.15,0.8811,0.3852,service_level
2026-08-25,14,07:00,quality.voice,voice,6.41,4.0,5.54,0.9178,0.4011,service_level
2026-08-25,15,07:30,quality.voice,voice,7.07,4.0,5.54,0.8895,0.442,service_level
2026-08-25,16,08:00,quality.voice,voice,7.54,4.0,5.54,0.8661,0.4715,service_level
2026-08-25,17,08:30,quality.voice,voice,9.12,5.0,6.92,0.9156,0.4562,service_level
2026-08-25,18,09:00,quality.voice,voice,11.54,5.0,6.92,0.8098,0.5772,service_level
2026-08-25,19,09:30,quality.voice,voice,13.49,6.0,8.31,0.8618,0.5625,service_level
2026-08-25,20,10:00,quality.voice,voice,13.95,6.0,8.31,0.8431,0.5814,service_level
2026-08-25,21,10:30,quality.voice,voice,12.72,6.0,8.31,0.8904,0.5302,service_level
2026-08-25,22,11:00,quality.voice,voice,10.4,5.0,6.92,0.8663,0.5201,service_level
2026-08-25,23,11:30,quality.voice,voice,7.67,4.0,5.54,0.8589,0.4799,service_level
2026-08-25,24,12:00,quality.voice,voice,4.88,3.0,4.15,0.8641,0.407,service_level
2026-08-25,25,12:30,quality.voice,voice,3.34,3.0,4.15,0.9474,0.2782,service_level
2026-08-25,26,13:00,quality.voice,voice,4.99,3.0,4.15,0.8569,0.4158,service_level
2026-08-25,27,13:30,quality.voice,voice,8.47,4.0,5.54,0.8117,0.5299,service_level
2026-08-25,28,14:00,quality.voice,voice,10.95,5.0,6.92,0.8405,0.5477,service_level
2026-08-25,29,14:30,quality.voice,voice,11.76,6.0,8.31,0.9199,0.4902,service_level
2026-08-25,30,15:00,quality.voice,voice,11.32,5.0,6.92,0.8215,0.5664,service_level
2026-08-25,31,15:30,quality.voice,voice,10.06,5.0,6.92,0.8806,0.5033,service_level
2026-08-25,32,16:00,quality.voice,voice,8.45,4.0,5.54,0.8131,0.5286,service_level
2026-08-25,33,16:30,quality.voice,voice,6.96,4.0,5.54,0.8946,0.4352,service_level
2026-08-25,34,17:00,quality.voice,voice,5.86,4.0,5.54,0.9379,0.3665,service_level
2026-08-25,35,17:30,quality.voice,voice,5.18,3.0,4.15,0.8429,0.4322,service_level
2026-08-25,36,18:00,quality.voice,voice,4.78,3.0,4.15,0.8709,0.3985,service_level
2026-08-25,37,18:30,quality.voice,voice,4.44,3.0,4.15,0.892,0.3704,service_level
2026-08-25,38,19:00,quality.voice,voice,4.03,3.0,4.15,0.9154,0.3357,service_level
2026-08-25,39,19:30,quality.voice,voice,3.49,3.0,4.15,0.9411,0.2907,service_level
2026-08-25,40,20:00,quality.voice,voice,2.87,2.0,2.77,0.8209,0.359,service_level
2026-08-25,41,20:30,quality.voice,voice,2.26,2.0,2.77,0.883,0.2828,service_level
2026-08-25,42,21:00,quality.voice,voice,1.74,2.0,2.77,0.9278,0.2171,service_level
2026-08-25,43,21:30,quality.voice,voice,1.34,2.0,2.77,0.9556,0.167,service_level
2026-08-25,44,22:00,quality.voice,voice,1.06,2.0,2.77,0.9711,0.1329,service_level
2026-08-25,45,22:30,quality.voice,voice,0.9,2.0,2.77,0.9791,0.112,service_level
2026-08-25,46,23:00,quality.voice,voice,0.8,1.0,1.38,0.8059,0.2011,none
2026-08-25,47,23:30,quality.voice,voice,0.76,1.0,1.38,0.8171,0.1896,none
2026-08-26,0,00:00,quality.voice,voice,0.7,1.0,1.38,0.8309,0.1754,none
2026-08-26,1,00:30,quality.voice,voice,0.7,1.0,1.38,0.8309,0.1754,none
2026-08-26,2,01:00,quality.voice,voice,0.7,1.0,1.38,0.8309,0.1754,none
2026-08-26,3,01:30,quality.voice,voice,0.7,1.0,1.38,0.8309,0.1754,none
2026-08-26,4,02:00,quality.voice,voice,0.7,1.0,1.38,0.8309,0.1754,none
2026-08-26,5,02:30,quality.voice,voice,0.7,1.0,1.38,0.8309,0.1754,none
2026-08-26,6,03:00,quality.voice,voice,0.7,1.0,1.38,0.8309,0.1754,none
2026-08-26,7,03:30,quality.voice,voice,0.7,1.0,1.38,0.8308,0.1755,none
2026-08-26,8,04:00,quality.voice,voice,0.7,1.0,1.38,0.8305,0.1758,none
2026-08-26,9,04:30,quality.voice,voice,0.72,1.0,1.38,0.8273,0.1792,none
2026-08-26,10,05:00,quality.voice,voice,0.81,1.0,1.38,0.8043,0.2027,none
2026-08-26,11,05:30,quality.voice,voice,1.24,2.0,2.77,0.9612,0.1554,service_level
2026-08-26,12,06:00,quality.voice,voice,2.46,2.0,2.77,0.8635,0.3082,service_level
2026-08-26,13,06:30,quality.voice,voice,4.48,3.0,4.15,0.8899,0.3733,service_level
2026-08-26,14,07:00,quality.voice,voice,6.22,4.0,5.54,0.9254,0.3887,service_level
2026-08-26,15,07:30,quality.voice,voice,6.85,4.0,5.54,0.8995,0.4284,service_level
2026-08-26,16,08:00,quality.voice,voice,7.31,4.0,5.54,0.878,0.4569,service_level
2026-08-26,17,08:30,quality.voice,voice,8.84,5.0,6.92,0.9246,0.4421,service_level
2026-08-26,18,09:00,quality.voice,voice,11.18,5.0,6.92,0.8288,0.5594,service_level
2026-08-26,19,09:30,quality.voice,voice,13.08,6.0,8.31,0.8777,0.5451,service_level
2026-08-26,20,10:00,quality.voice,voice,13.52,6.0,8.31,0.8609,0.5635,service_level
2026-08-26,21,10:30,quality.voice,voice,12.32,6.0,8.31,0.9032,0.5138,service_level
2026-08-26,22,11:00,quality.voice,voice,10.07,5.0,6.92,0.88,0.504,service_level
2026-08-26,23,11:30,quality.voice,voice,7.44,4.0,5.54,0.8714,0.465,service_level
2026-08-26,24,12:00,quality.voice,voice,4.73,3.0,4.15,0.874,0.3944,service_level
2026-08-26,25,12:30,quality.voice,voice,3.23,3.0,4.15,0.9514,0.2696,service_level
2026-08-26,26,13:00,quality.voice,voice,4.83,3.0,4.15,0.8673,0.403,service_level
2026-08-26,27,13:30,quality.voice,voice,8.21,4.0,5.54,0.828,0.5135,service_level
2026-08-26,28,14:00,quality.voice,voice,10.61,5.0,6.92,0.8566,0.5308,service_level
2026-08-26,29,14:30,quality.voice,voice,11.4,5.0,6.92,0.8176,0.5701,service_level
2026-08-26,30,15:00,quality.voice,voice,10.97,5.0,6.92,0.8393,0.5489,service_level
2026-08-26,31,15:30,quality.voice,voice,9.75,5.0,6.92,0.893,0.4877,service_level
2026-08-26,32,16:00,quality.voice,voice,8.19,4.0,5.54,0.8293,0.5122,service_level
2026-08-26,33,16:30,quality.voice,voice,6.74,4.0,5.54,0.9041,0.4218,service_level
2026-08-26,34,17:00,quality.voice,voice,5.68,3.0,4.15,0.8049,0.4735,service_level
2026-08-26,35,17:30,quality.voice,voice,5.02,3.0,4.15,0.8543,0.4189,service_level
2026-08-26,36,18:00,quality.voice,voice,4.63,3.0,4.15,0.8804,0.3862,service_level
2026-08-26,37,18:30,quality.voice,voice,4.3,3.0,4.15,0.9,0.3589,service_level
2026-08-26,38,19:00,quality.voice,voice,3.9,3.0,4.15,0.9218,0.3253,service_level
2026-08-26,39,19:30,quality.voice,voice,3.38,3.0,4.15,0.9457,0.2817,service_level
2026-08-26,40,20:00,quality.voice,voice,2.78,2.0,2.77,0.8305,0.3479,service_level
2026-08-26,41,20:30,quality.voice,voice,2.19,2.0,2.77,0.8895,0.2741,service_level
2026-08-26,42,21:00,quality.voice,voice,1.68,2.0,2.77,0.9318,0.2104,service_level
2026-08-26,43,21:30,quality.voice,voice,1.29,2.0,2.77,0.9582,0.1618,service_level
2026-08-26,44,22:00,quality.voice,voice,1.03,2.0,2.77,0.9728,0.1288,service_level
2026-08-26,45,22:30,quality.voice,voice,0.87,2.0,2.77,0.9804,0.1086,service_level
2026-08-26,46,23:00,quality.voice,voice,0.78,1.0,1.38,0.812,0.1949,none
2026-08-26,47,23:30,quality.voice,voice,0.73,1.0,1.38,0.8228,0.1838,none
2026-08-27,0,00:00,quality.voice,voice,0.69,1.0,1.38,0.8342,0.1721,none
2026-08-27,1,00:30,quality.voice,voice,0.69,1.0,1.38,0.8342,0.1721,none
2026-08-27,2,01:00,quality.voice,voice,0.69,1.0,1.38,0.8342,0.1721,none
2026-08-27,3,01:30,quality.voice,voice,0.69,1.0,1.38,0.8342,0.1721,none
2026-08-27,4,02:00,quality.voice,voice,0.69,1.0,1.38,0.8342,0.1721,none
2026-08-27,5,02:30,quality.voice,voice,0.69,1.0,1.38,0.8342,0.1721,none
2026-08-27,6,03:00,quality.voice,voice,0.69,1.0,1.38,0.8342,0.1721,none
2026-08-27,7,03:30,quality.voice,voice,0.69,1.0,1.38,0.8341,0.1721,none
2026-08-27,8,04:00,quality.voice,voice,0.69,1.0,1.38,0.8338,0.1725,none
2026-08-27,9,04:30,quality.voice,voice,0.7,1.0,1.38,0.8306,0.1757,none
2026-08-27,10,05:00,quality.voice,voice,0.79,1.0,1.38,0.8081,0.1988,none
2026-08-27,11,05:30,quality.voice,voice,1.22,2.0,2.77,0.9626,0.1524,service_level
2026-08-27,12,06:00,quality.voice,voice,2.42,2.0,2.77,0.8681,0.3023,service_level
2026-08-27,13,06:30,quality.voice,voice,4.39,3.0,4.15,0.895,0.3661,service_level
2026-08-27,14,07:00,quality.voice,voice,6.1,4.0,5.54,0.9297,0.3812,service_level
2026-08-27,15,07:30,quality.voice,voice,6.72,4.0,5.54,0.9053,0.4201,service_level
2026-08-27,16,08:00,quality.voice,voice,7.17,4.0,5.54,0.8849,0.4481,service_level
2026-08-27,17,08:30,quality.voice,voice,8.67,5.0,6.92,0.9297,0.4336,service_level
2026-08-27,18,09:00,quality.voice,voice,10.97,5.0,6.92,0.8396,0.5486,service_level
2026-08-27,19,09:30,quality.voice,voice,12.83,6.0,8.31,0.8866,0.5347,service_level
2026-08-27,20,10:00,quality.voice,voice,13.26,6.0,8.31,0.871,0.5526,service_level
2026-08-27,21,10:30,quality.voice,voice,12.09,6.0,8.31,0.9104,0.5039,service_level
2026-08-27,22,11:00,quality.voice,voice,9.88,5.0,6.92,0.8879,0.4943,service_level
2026-08-27,23,11:30,quality.voice,voice,7.29,4.0,5.54,0.8786,0.4561,service_level
2026-08-27,24,12:00,quality.voice,voice,4.64,3.0,4.15,0.8798,0.3869,service_level
2026-08-27,25,12:30,quality.voice,voice,3.17,3.0,4.15,0.9538,0.2645,service_level
2026-08-27,26,13:00,quality.voice,voice,4.74,3.0,4.15,0.8734,0.3952,service_level
2026-08-27,27,13:30,quality.voice,voice,8.05,4.0,5.54,0.8374,0.5037,service_level
2026-08-27,28,14:00,quality.voice,voice,10.41,5.0,6.92,0.8658,0.5206,service_level
2026-08-27,29,14:30,quality.voice,voice,11.18,5.0,6.92,0.829,0.5591,service_level
2026-08-27,30,15:00,quality.voice,voice,10.76,5.0,6.92,0.8496,0.5384,service_level
2026-08-27,31,15:30,quality.voice,voice,9.56,5.0,6.92,0.9001,0.4784,service_level
2026-08-27,32,16:00,quality.voice,voice,8.03,4.0,5.54,0.8387,0.5024,service_level
2026-08-27,33,16:30,quality.voice,voice,6.62,4.0,5.54,0.9096,0.4137,service_level
2026-08-27,34,17:00,quality.voice,voice,5.57,3.0,4.15,0.8137,0.4644,service_level
2026-08-27,35,17:30,quality.voice,voice,4.93,3.0,4.15,0.861,0.4108,service_level
2026-08-27,36,18:00,quality.voice,voice,4.54,3.0,4.15,0.8859,0.3788,service_level
2026-08-27,37,18:30,quality.voice,voice,4.22,3.0,4.15,0.9047,0.3521,service_level
